[0.01981106, 0.041164499, 0.053627498, 0.012174269, 0.012733645, 0.0072885212, 0.011575008, 0.0067161028, 0.013122102, 0.079379752, 0.17317785, 0.011322552, 0.0080531621, 0.013023853, 0.025711263, 0.0070814947, 0.01632582, 0.086914063, 0.20415062, 0.019803392, 0.0069816601, 0.012829416, 0.025636213, 0.0051790732, 0.0084830113, 0.051009033, 0.17013833, 0.024978578, 0.0095094265, 0.0071561625, 0.012890681, 0.0042443452, 0.13780032, 0.1096106, 0.071041189, 0.017307099, 0.02505474, 0.010225391, 0.029177768, 0.046306498, 0.058959253, 0.14237277, 0.2126545, 0.012007322, 0.0055557471, 0.019316299, 0.12339938, 0.052259833, 0.018108893, 0.094171174, 0.206467, 0.018082071, 0.01995706, 0.029475786, 0.053884067, 0.041642506, 0.006538373, 0.032998312, 0.13625763, 0.030247908, 0.065377541, 0.094555698, 0.081714012, 0.0079638902, 0.073851041, 0.013318703, 0.0085153356, 0.010756689, 0.037564568, 0.037267786, 0.1127523, 0.093770757, 0.11035152, 0.018050166, 0.0081831515, 0.0040423092, 0.008880591, 0.063963018, 0.22829966, 0.15193583, 0.21142936, 0.017023837, 0.0082383221, 0.0099733537, 0.1018834, 0.054622587, 0.095751621, 0.167237, 0.019718749, 0.0055559785, 0.0097957514, 0.030872779, 0.1900941, 0.11969335, 0.083285786, 0.013472047, 0.010079479, 0.011718024, 0.015706446, 0.015739551, 0.033191841, 0.014506948, 0.01632561, 0.0078966869, 0.12231226, 0.049792226, 0.035929125, 0.012702572, 0.017747879, 0.011534175, 0.024884142, 0.026808169, 0.22431555, 0.045281664, 0.010072872, 0.016047729, 0.087183326, 0.020750538, 0.011507978, 0.059229609, 0.021066055, 0.0054783397, 0.01950473, 0.041356351, 0.16717868, 0.031911105, 0.0079068011, 0.0062382403;
  0.010746471, 0.013234192, 0.052389842, 0.068275541, 0.080745697, 0.032998662, 0.024999684, 0.010859675, 0.031643331, 0.022735359, 0.025223328, 0.051486943, 0.095783383, 0.049949829, 0.045281887, 0.031066645, 0.10102322, 0.10227666, 0.076717906, 0.011620405, 0.0077036368, 0.018877117, 0.089604862, 0.095742263, 0.031389039, 0.057616465, 0.10533909, 0.020086154, 0.0073134904, 0.021623652, 0.094953351, 0.045517161, 0.019916501, 0.020664481, 0.0614709, 0.096887462, 0.14234371, 0.074043654, 0.041190751, 0.016653223, 0.053591631, 0.034871563, 0.032632459, 0.094008051, 0.15188996, 0.066643916, 0.029901784, 0.03141721, 0.16198011, 0.15902968, 0.087124415, 0.013349423, 0.0090578906, 0.014198523, 0.096963353, 0.13777824, 0.048532568, 0.085113697, 0.12238587, 0.032895405, 0.02068607, 0.036754686, 0.13315387, 0.06615039, 0.025019579, 0.028033208, 0.052697919, 0.086185716, 0.14255042, 0.076276585, 0.040261183, 0.016986003, 0.026032807, 0.012715629, 0.029182738, 0.10056201, 0.17287631, 0.076365784, 0.032263998, 0.027446624, 0.10960729, 0.080040455, 0.027819293, 0.01303163, 0.01878369, 0.021753419, 0.14333498, 0.15375429, 0.095810652, 0.10959525, 0.054654136, 0.014126685, 0.012721146, 0.037995964, 0.1489459, 0.0866355, 0.014364134, 0.012829185, 0.024059448, 0.040530171, 0.090738446, 0.065553181, 0.043494243, 0.0080360109, 0.011634306, 0.02192265, 0.038851805, 0.072162002, 0.13060114, 0.060396269, 0.01938151, 0.0045666401, 0.08193443, 0.11396623, 0.046802308, 0.019972874, 0.021104349, 0.011844102, 0.023648664, 0.032236874, 0.081042491, 0.11660405, 0.040196884, 0.0057178834, 0.0055901106, 0.018748676, 0.039624024, 0.031176792;
  0.010553713, 0.020126065, 0.055882309, 0.038559295, 0.03719946, 0.030995283, 0.045901142, 0.028443059, 0.030464171, 0.035785113, 0.087096401, 0.066243924, 0.032820165, 0.032526977, 0.064685002, 0.062032625, 0.047685821, 0.029024307, 0.053907257, 0.059395086, 0.036717974, 0.025685994, 0.059993111, 0.096796505, 0.076290697, 0.027448043, 0.017528409, 0.018242899, 0.009397069, 0.0086776484, 0.029705709, 0.088959977, 0.044113785, 0.049875196, 0.054525506, 0.066990621, 0.072310872, 0.081588149, 0.086579747, 0.056191802, 0.10379187, 0.12778194, 0.085163616, 0.058060348, 0.041318316, 0.039979514, 0.049699645, 0.072691575, 0.045980323, 0.075729556, 0.10693719, 0.12315583, 0.093401976, 0.043713182, 0.032249119, 0.053218424, 0.12960839, 0.10547125, 0.041627303, 0.04320813, 0.031806629, 0.020933306, 0.029210471, 0.08140412, 0.038296774, 0.08386077, 0.1417331, 0.14283386, 0.059650868, 0.036893196, 0.029308472, 0.023717223, 0.10687128, 0.14644815, 0.087903082, 0.06282112, 0.0418212, 0.073121309, 0.041119367, 0.04735272, 0.061624274, 0.14140296, 0.068386391, 0.056639373, 0.073141173, 0.10628355, 0.047742564, 0.02880821, 0.086976625, 0.16426817, 0.065968528, 0.031814106, 0.033067707, 0.034032501, 0.011228678, 0.025001626, 0.019723922, 0.053616423, 0.10877349, 0.11550473, 0.031035956, 0.013600652, 0.018968115, 0.021520406, 0.027427034, 0.074788965, 0.11886917, 0.15261108, 0.073243208, 0.047043715, 0.028223919, 0.019329488, 0.066233173, 0.14653793, 0.084407531, 0.056121416, 0.036404196, 0.045835644, 0.028576391, 0.0232496, 0.03951592, 0.084975474, 0.03368764, 0.013914152, 0.0215709, 0.030858463, 0.019083858, 0.0098362248;
  0.07433185, 0.013841408, 0.011063855, 0.030962642, 0.068526864, 0.023947356, 0.0166736, 0.049902882, 0.095218465, 0.014359578, 0.014956058, 0.079004675, 0.1125083, 0.02036145, 0.012791367, 0.053085309, 0.054630708, 0.0063750031, 0.0099917771, 0.13180175, 0.21045329, 0.035648778, 0.022252066, 0.061553378, 0.11944343, 0.0079834005, 0.0048683803, 0.013760909, 0.022620134, 0.0053036436, 0.019065699, 0.13499245, 0.094621055, 0.021277869, 0.019214833, 0.062297143, 0.14342958, 0.065413021, 0.033852361, 0.069930993, 0.16051215, 0.029162494, 0.023662435, 0.053464632, 0.079725802, 0.027147615, 0.045667414, 0.14444596, 0.028717797, 0.0063580009, 0.01169983, 0.17896625, 0.24435285, 0.064679831, 0.024404615, 0.034013074, 0.11125702, 0.0085977577, 0.005900736, 0.037257895, 0.077061884, 0.016406905, 0.037377141, 0.1667767, 0.026571782, 0.0071924268, 0.0066578528, 0.018411897, 0.091525018, 0.17485474, 0.15837556, 0.07412751, 0.070966654, 0.013904138, 0.0085027032, 0.0057615684, 0.020691535, 0.085924022, 0.23944104, 0.21422353, 0.011975855, 0.008759534, 0.0067529376, 0.0370805, 0.1735798, 0.21390148, 0.21914746, 0.036361713, 0.031754564, 0.017015615, 0.018351566, 0.030688943, 0.054945491, 0.03989099, 0.043902203, 0.067323036, 0.002621216, 0.011141691, 0.023319522, 0.0098124063, 0.014732816, 0.041645017, 0.050317649, 0.0071104164, 0.013605369, 0.036744606, 0.035848174, 0.011062327, 0.0050043808, 0.018174578, 0.073964223, 0.026911316, 0.015571975, 0.031521905, 0.028061235, 0.014257643, 0.0084001906, 0.024144515, 0.052917138, 0.014641659, 0.013819576, 0.01771144, 0.023417162, 0.014261596, 0.0071501606, 0.0077270982, 0.012432757, 0.0090159476;
  0.031990029, 0.054047633, 0.083161399, 0.026696209, 0.017221911, 0.016645316, 0.03174014, 0.025177538, 0.040469363, 0.088871807, 0.17020039, 0.044464793, 0.017036924, 0.015985562, 0.028739357, 0.02669074, 0.011974785, 0.049694691, 0.19417141, 0.073035918, 0.022308677, 0.032202419, 0.044948276, 0.010533496, 0.01302511, 0.029298788, 0.1276208, 0.048192736, 0.017626479, 0.021536108, 0.041877236, 0.015348032, 0.062355645, 0.04834532, 0.051939815, 0.046156954, 0.061398871, 0.055607375, 0.095692508, 0.076407313, 0.14679305, 0.072853386, 0.056725591, 0.023708966, 0.043590035, 0.045689475, 0.089929722, 0.14029956, 0.024716506, 0.020406131, 0.071185835, 0.078852557, 0.14076108, 0.17696241, 0.15758984, 0.031817954, 0.062955342, 0.026460035, 0.047704075, 0.034689657, 0.037249263, 0.07827805, 0.15439558, 0.084784679, 0.058234461, 0.081517383, 0.096456513, 0.083288066, 0.077186331, 0.040918004, 0.04065191, 0.033278447, 0.15802686, 0.14751059, 0.083160408, 0.047944285, 0.043616675, 0.020628368, 0.040541865, 0.064075902, 0.031726126, 0.031024287, 0.11767333, 0.19239107, 0.16161776, 0.058678817, 0.033542216, 0.016649392, 0.084188901, 0.048860636, 0.09549772, 0.10255267, 0.069120966, 0.033280384, 0.039567802, 0.045619905, 0.031524416, 0.029733706, 0.033821873, 0.0284897, 0.039852135, 0.040272184, 0.061831277, 0.036522709, 0.086109981, 0.047052287, 0.029246826, 0.016409872, 0.02334814, 0.041367333, 0.1067621, 0.10135185, 0.035637919, 0.014464851, 0.025628019, 0.055408955, 0.097004592, 0.07529413, 0.068578325, 0.05130893, 0.033798452, 0.017965158, 0.031224111, 0.050511647, 0.069516443, 0.049601953, 0.038902428, 0.024874251;
  0.057334341, 0.076144069, 0.045526717, 0.01172358, 0.0098609887, 0.010909312, 0.012518632, 0.020810299, 0.023172507, 0.062183257, 0.1153456, 0.041766074, 0.023449043, 0.034309238, 0.050782993, 0.020682205, 0.025334807, 0.024218323, 0.10435562, 0.097032368, 0.022333065, 0.015342251, 0.037091501, 0.038289543, 0.01295763, 0.015216191, 0.043193582, 0.082472757, 0.022734433, 0.011096898, 0.014169793, 0.0093384506, 0.097372711, 0.051094539, 0.023590945, 0.0091071129, 0.031780738, 0.060393393, 0.088728383, 0.11466642, 0.028635671, 0.020744234, 0.037234705, 0.026463985, 0.100628, 0.18819612, 0.18811177, 0.093509741, 0.15594068, 0.032696493, 0.045338508, 0.052230686, 0.020368246, 0.03306837, 0.11548974, 0.20950581, 0.046990838, 0.017981147, 0.043953758, 0.13107423, 0.064849339, 0.018085634, 0.018461665, 0.041989371, 0.042787433, 0.13053952, 0.083477743, 0.01860977, 0.029561531, 0.041697785, 0.072961219, 0.065321609, 0.020533653, 0.12161951, 0.21629412, 0.079207927, 0.067520969, 0.084011286, 0.063112028, 0.025034145, 0.18444306, 0.14698502, 0.16731253, 0.050053544, 0.025623932, 0.025437005, 0.044051997, 0.11457291, 0.091996901, 0.032637235, 0.01578518, 0.053674068, 0.092831224, 0.025247205, 0.024369305, 0.053572141, 0.074485958, 0.12797657, 0.039624535, 0.0070963311, 0.015929034, 0.022457799, 0.020221895, 0.022068575, 0.033769991, 0.071274884, 0.095554836, 0.030792492, 0.070320092, 0.12744038, 0.068127535, 0.020812606, 0.077784106, 0.047518309, 0.06277819, 0.023992609, 0.042836476, 0.087656721, 0.10114421, 0.074962422, 0.066675678, 0.01704324, 0.0073715611, 0.01727099, 0.053374346, 0.026517155, 0.023618218, 0.054260738;
  0.020906817, 0.033998035, 0.036295805, 0.030815629, 0.032175325, 0.030596362, 0.021183686, 0.015255556, 0.0507841, 0.069755375, 0.060856327, 0.041070029, 0.034339469, 0.036186308, 0.026880691, 0.034275778, 0.08566305, 0.13036621, 0.072614327, 0.046055093, 0.026361065, 0.02172111, 0.018454432, 0.034315232, 0.039082654, 0.053655062, 0.049909856, 0.090271086, 0.042064954, 0.010058366, 0.0080637187, 0.01812562, 0.086113349, 0.1577103, 0.1271597, 0.059880454, 0.020317962, 0.015452915, 0.010336402, 0.021970579, 0.052921414, 0.13924263, 0.20127971, 0.16154361, 0.046104688, 0.018853974, 0.0093301553, 0.012788414, 0.093877733, 0.15456375, 0.12358379, 0.062820688, 0.036950909, 0.046643633, 0.055249263, 0.043320958, 0.040803935, 0.050397981, 0.053468119, 0.087785609, 0.075334996, 0.049731124, 0.050022889, 0.039967071, 0.16290225, 0.096814632, 0.03315533, 0.013799703, 0.0099718254, 0.017050695, 0.03405105, 0.11673574, 0.034085646, 0.036704164, 0.0592837, 0.079853758, 0.13622329, 0.16868569, 0.066616565, 0.035669524, 0.029828433, 0.026467701, 0.032876186, 0.034422185, 0.094584249, 0.16354975, 0.15050565, 0.069998547, 0.055333383, 0.033245463, 0.018210275, 0.019223738, 0.042460274, 0.083983392, 0.10450953, 0.082676135, 0.065905474, 0.018601082, 0.0057903589, 0.0084366314, 0.011714581, 0.030987361, 0.078808963, 0.12878998, 0.01969735, 0.016305692, 0.012842558, 0.018179936, 0.065722689, 0.1763349, 0.1178199, 0.058936462, 0.034768987, 0.046060786, 0.03855532, 0.024752906, 0.049942583, 0.098961756, 0.049786534, 0.03159561, 0.044094849, 0.038071051, 0.028715815, 0.016436972, 0.017170442, 0.025740674, 0.030294241, 0.035381157;
  0.10788117, 0.11338031, 0.059817098, 0.0052138702, 0.0042053889, 0.010344444, 0.018663773, 0.055144351, 0.044204932, 0.12110698, 0.1616461, 0.023415444, 0.0063562314, 0.0096772853, 0.027398694, 0.038434155, 0.019833066, 0.070788495, 0.12879327, 0.034196604, 0.01853564, 0.041748114, 0.040494617, 0.015089523, 0.013502875, 0.026689857, 0.059818756, 0.041784097, 0.020265859, 0.029098406, 0.041866824, 0.021100108, 0.11831675, 0.040856492, 0.015973929, 0.010953928, 0.012612913, 0.022451051, 0.09024214, 0.18248321, 0.11574425, 0.058229066, 0.03199815, 0.010020222, 0.02189723, 0.03880674, 0.17241229, 0.20724179, 0.043426372, 0.027878001, 0.044439171, 0.04557028, 0.099269651, 0.15315317, 0.1487567, 0.070447415, 0.077775866, 0.043277353, 0.034299534, 0.026654549, 0.034293309, 0.064309016, 0.11209261, 0.091633335, 0.096056506, 0.14052214, 0.076817684, 0.02848026, 0.018280717, 0.013897713, 0.023858463, 0.039843369, 0.15310305, 0.20615122, 0.12380879, 0.026914198, 0.017127704, 0.014061996, 0.043092206, 0.078788593, 0.047910485, 0.089057706, 0.15599172, 0.12839597, 0.079934612, 0.043644648, 0.037714045, 0.024995768, 0.071368381, 0.10032636, 0.10945926, 0.055241946, 0.031546555, 0.021388769, 0.022070488, 0.027059143, 0.11020251, 0.072588459, 0.029073108, 0.0094367536, 0.010539032, 0.010109124, 0.026405504, 0.044286381, 0.10028517, 0.078271218, 0.037428059, 0.0090077519, 0.014136615, 0.030851923, 0.074016355, 0.066886701, 0.031234914, 0.02172887, 0.037339717, 0.028967712, 0.030447766, 0.044458516, 0.084212214, 0.041659959, 0.017615668, 0.019189022, 0.025648801, 0.021943914, 0.022898773, 0.026585599, 0.041463159, 0.025885135;
  0.10525661, 0.02814951, 0.0089502763, 0.027021579, 0.079080254, 0.019459745, 0.0078169005, 0.022245539, 0.078838997, 0.019902784, 0.013800975, 0.047393709, 0.16103199, 0.07842201, 0.049249053, 0.049649999, 0.19136053, 0.039697539, 0.011900651, 0.029718349, 0.075373203, 0.022853417, 0.03332771, 0.095499463, 0.045864638, 0.01236702, 0.0089813992, 0.048107315, 0.14443663, 0.018503452, 0.0048417081, 0.01365474, 0.15636241, 0.029237833, 0.024794811, 0.060016327, 0.076506972, 0.017056806, 0.012237941, 0.081450313, 0.077793248, 0.074485593, 0.14571087, 0.18930459, 0.15156187, 0.020450212, 0.011513285, 0.027177887, 0.19199494, 0.17988734, 0.10581704, 0.050374959, 0.074004523, 0.021812238, 0.014097407, 0.028563324, 0.053818833, 0.027742421, 0.025440995, 0.064253598, 0.17389986, 0.04725945, 0.011326581, 0.01838343, 0.10872202, 0.0093408143, 0.0098110922, 0.014533984, 0.03349052, 0.033887263, 0.075186938, 0.17470343, 0.033521768, 0.019625211, 0.071519911, 0.044621404, 0.013625271, 0.061038718, 0.1947282, 0.13291062, 0.016532047, 0.043166853, 0.048511311, 0.012989287, 0.033560574, 0.14041607, 0.2038358, 0.056975301, 0.029742202, 0.0095118256, 0.010356508, 0.020107714, 0.1028997, 0.13859572, 0.099047586, 0.053185273, 0.015348568, 0.0053812456, 0.011476757, 0.010672579, 0.016624637, 0.018998317, 0.047562011, 0.057033896, 0.0092187887, 0.010563871, 0.019433813, 0.011003233, 0.013111398, 0.043660816, 0.1667981, 0.067809023, 0.013946818, 0.016161444, 0.021177609, 0.011074535, 0.010599595, 0.072871149, 0.15425256, 0.035759829, 0.017091755, 0.0098615196, 0.0121537, 0.0072517535, 0.012852064, 0.045814749, 0.057569075, 0.029142523;
  0.013480661, 0.019542512, 0.024922971, 0.02871689, 0.026534729, 0.024329167, 0.011542627, 0.0098322434, 0.012581725, 0.014099313, 0.035210077, 0.084009402, 0.11630377, 0.095177837, 0.035566241, 0.01443236, 0.039036941, 0.0099276397, 0.011637152, 0.055064492, 0.12405776, 0.11366578, 0.069712251, 0.069954045, 0.1329577, 0.039067857, 0.0074916226, 0.0078660995, 0.012295835, 0.015825482, 0.034859605, 0.11083697, 0.023106307, 0.018605616, 0.019238092, 0.020164825, 0.041945346, 0.069061026, 0.033280011, 0.017411307, 0.015494459, 0.023145869, 0.049349483, 0.095519334, 0.16590507, 0.14420801, 0.0561167, 0.020701854, 0.03649912, 0.10445784, 0.17126274, 0.12299961, 0.14753518, 0.082951762, 0.025698561, 0.022264509, 0.16325587, 0.16197692, 0.10233625, 0.023861991, 0.015876332, 0.011819401, 0.017346036, 0.069434382, 0.02106777, 0.016684469, 0.014217937, 0.022176204, 0.07580141, 0.12304055, 0.059678737, 0.024668308, 0.12168325, 0.13031021, 0.080943443, 0.031313609, 0.064898111, 0.11121801, 0.064840719, 0.055357389, 0.071419701, 0.16222663, 0.20588125, 0.076828822, 0.030095208, 0.023364499, 0.021581154, 0.033325803, 0.043072399, 0.11636671, 0.13137141, 0.052549284, 0.032205917, 0.022445302, 0.022410812, 0.025121536, 0.021203477, 0.018273298, 0.018722463, 0.026630875, 0.051927909, 0.061267506, 0.028540578, 0.024122614, 0.12133947, 0.059841331, 0.029713836, 0.021964639, 0.028526055, 0.029607479, 0.035581026, 0.10038845, 0.061759278, 0.030696299, 0.021771617, 0.014197975, 0.018843139, 0.033817679, 0.067294598, 0.096838348, 0.01371815, 0.0095020114, 0.015189498, 0.014265989, 0.024903972, 0.045230959, 0.048622623, 0.027662804;
